diagnostics_step,model_version,source,diagnostics_top_k,row_count,trajectory_count,complete_step,success_count,success_denominator,success_rate,timeout_rate,lost_rate,mean_env_rounds,valid_action_rate,response_tokens_total,mean_response_tokens,student_entropy_topk_mean,teacher_entropy_topk_mean,entropy_teacher_minus_student,student_surprisal_mean,teacher_surprisal_mean,surprisal_teacher_minus_student,sampled_forward_kl_mean,sampled_forward_kl_token_weighted,sampled_forward_kl_sum_mean_per_trajectory,sampled_reverse_kl_mean,sampled_reverse_kl_token_weighted,student_topk_mass_mean,teacher_topk_mass_mean,topk_mass_student_minus_teacher,rollout_success_rate_from_log,rollout_timeout_rate_from_log,rollout_rounds_mean_from_log,rollout_wait_explore_step_sec,rollout_run_execution_mean_sec,rollout_task_execution_mean_sec,experience_pipeline_total_sec
379,379,train,16,369,16,True,6,16,0.375,0.625,0.0,23.0625,0.8265582655826558,49259.0,133.49322493224932,0.21985188744530046,0.2621713575044352,0.04231947005913475,0.2239449348195935,0.7650936451923384,0.5411487103727448,0.5411487103614735,0.5293530667347653,1629.7126696429877,0.5411487103614735,0.5293530667347653,0.9999487070686173,0.9996923284741691,0.0002563785944481589,,,,,,,
380,380,train,16,460,16,True,1,16,0.0625,0.9375,0.0,28.75,0.9021739130434783,62026.0,134.83913043478262,0.2240062259202979,0.2994144412743799,0.07540821535408199,0.22696692077143144,0.7109955421547534,0.4840286213833219,0.48402862160940463,0.4773306113050202,1850.4317810503233,0.48402862160940463,0.4773306113050202,0.9999530640743864,0.9995149141998824,0.00043814987450407905,,,,,,,
381,381,train,16,476,16,True,1,16,0.0625,0.9375,0.0,29.75,0.8067226890756303,63162.0,132.69327731092437,0.2340999761531753,0.3003163897512612,0.06621641359808589,0.23780530385732268,0.7305639234219368,0.4927586195646141,0.4927586195243455,0.48051184448478323,1896.8805700842443,0.4927586195243455,0.48051184448478323,0.9999443996849348,0.9994860098848602,0.00045838980007451013,,,,,,,
382,382,train,16,441,16,True,2,16,0.125,0.875,0.0,27.5625,0.873015873015873,61335.0,139.08163265306123,0.22366484932793748,0.2881848536370578,0.06452000430912033,0.2287239105014828,0.7320091042427037,0.5032851937412209,0.5032851938548735,0.48944684533468447,1876.2638911626789,0.5032851938548735,0.48944684533468447,0.9997097312611011,0.9993368228388129,0.00037290842228820953,,,,,,,
383,383,train,16,456,16,True,2,16,0.125,0.875,0.0,28.5,0.831140350877193,58780.0,128.90350877192984,0.22659292995559172,0.2803455465640957,0.053752616608504,0.2270007277739905,0.7511833565767682,0.5241826288027777,0.524182629056418,0.5128641591289966,1884.134704600152,0.524182629056418,0.5128641591289966,0.9999496025739297,0.9996321564866953,0.0003174460872343854,,,,,,,
384,384,train,16,414,16,True,3,16,0.1875,0.8125,0.0,25.875,0.8260869565217391,54926.0,132.67149758454107,0.23730613933578346,0.3076283630510783,0.07032222371529487,0.23809635073365262,0.7550060042858698,0.5169096535522172,0.516909653872284,0.5054776069498014,1735.241439957799,0.516909653872284,0.5054776069498014,0.9999412671388055,0.9994807940305138,0.0004604731082916702,,,,,,,
385,385,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8666666666666667,66292.0,138.10833333333332,0.22939810459863605,0.3027052227108525,0.07330711811221644,0.23444028199531156,0.712523106282426,0.47808282428711446,0.4780828245012911,0.4711390783179588,1952.0469862408831,0.4780828245012911,0.4711390783179588,0.9999450894947467,0.9994471183356561,0.00049797115909056,,,,,,,
386,386,train,16,411,16,True,3,16,0.1875,0.8125,0.0,25.6875,0.8759124087591241,54699.0,133.08759124087592,0.2358673381525821,0.30336853924573637,0.06750120109315427,0.23461162766543828,0.7358921067066476,0.5012804790412093,0.5012804788486235,0.4878527481755783,1667.816092028499,0.5012804788486235,0.4878527481755783,0.9999419746696745,0.9994892536667339,0.0004527210029405815,,,,,,,
387,387,train,16,453,16,True,2,16,0.125,0.875,0.0,28.3125,0.8565121412803532,60713.0,134.0242825607064,0.2380398257906464,0.2969599751332745,0.0589201493426281,0.24283717975283467,0.7347957875119646,0.4919586077591299,0.49195860782368067,0.47493495698411625,1802.1703777110413,0.49195860782368067,0.47493495698411625,0.9999421825842449,0.999507608038655,0.0004345745455899275,,,,,,,
388,388,train,16,454,16,True,1,16,0.0625,0.9375,0.0,28.375,0.8612334801762115,59893.0,131.9229074889868,0.23192804146807275,0.288132325630913,0.05620428416284026,0.23343013445073751,0.7455005695067083,0.5120704350559708,0.5120704351843638,0.5011695784201524,1876.0343475198856,0.5120704351843638,0.5011695784201524,0.9999429507355324,0.9995701549610401,0.00037279577449234047,,,,,,,
389,389,train,16,458,16,True,1,16,0.0625,0.9375,0.0,28.625,0.8646288209606987,60162.0,131.35807860262008,0.24091698471907683,0.3158669264758923,0.07494994175681549,0.24042464350416456,0.7411108448157618,0.5006862013115972,0.5006862010162517,0.4898530731220771,1841.908786573151,0.5006862010162517,0.4898530731220771,0.9999392896052116,0.9993906806819005,0.0005486089233111002,,,,,,,
390,390,train,16,459,16,True,2,16,0.125,0.875,0.0,28.6875,0.8344226579520697,64749.0,141.0653594771242,0.22300335743820626,0.2791387055617027,0.056135348123496465,0.22468408910351556,0.7362678959848392,0.5115838068813237,0.5115838067806033,0.5021012286857272,2031.9095285107592,0.5115838067806033,0.5021012286857272,0.9999468558166585,0.9995711625218284,0.00037569329483011504,,,,,,,
391,391,train,16,404,16,True,5,16,0.3125,0.6875,0.0,25.25,0.8910891089108911,52445.0,129.81435643564356,0.22911398210883338,0.2931059589645292,0.0639919768556958,0.23517771702629617,0.7452988935026507,0.5101211764763545,0.5101211763612288,0.49913917462367946,1636.08462582118,0.5101211763612288,0.49913917462367946,0.9999541955979037,0.9995651559036646,0.00038903969423909057,,,,,,,
392,392,train,16,459,16,True,2,16,0.125,0.875,0.0,28.6875,0.840958605664488,59030.0,128.60566448801742,0.2311705443841014,0.29633052751855854,0.06515998313445714,0.2374643219719998,0.7508625813344552,0.5133982593624553,0.5133982594171556,0.4957847075277409,1829.1357053351603,0.5133982594171556,0.4957847075277409,0.9999484530368362,0.9995131299249534,0.0004353231118827683,,,,,,,
393,393,train,16,457,16,True,2,16,0.125,0.875,0.0,28.5625,0.8336980306345733,63770.0,139.54048140043764,0.22226325940770814,0.27932993695564257,0.05706667754793443,0.2264025643933988,0.7341343418501284,0.5077317774567296,0.507731777440267,0.49301630930506013,1964.9781277739812,0.507731777440267,0.49301630930506013,0.999928105636829,0.9996397693473527,0.00028833628947633194,,,,,,,
394,394,train,16,454,16,True,1,16,0.0625,0.9375,0.0,28.375,0.8370044052863436,57870.0,127.4669603524229,0.22720693086293037,0.290033390095268,0.06282645923233765,0.23254482170815485,0.7411838706679917,0.5086390489598369,0.5086390490829968,0.501406373376618,1813.524176706556,0.5086390490829968,0.501406373376618,0.9999516259549199,0.9995722246045612,0.00037940135035874345,,,,,,,
395,395,train,16,460,16,True,2,16,0.125,0.875,0.0,28.75,0.8760869565217392,65315.0,141.9891304347826,0.23310876541613834,0.2913888363120272,0.05828007089588888,0.23656458670863423,0.731066955164944,0.4945023684563098,0.4945023685841922,0.48291315625331704,1971.3420500428383,0.4945023685841922,0.48291315625331704,0.9999506461813534,0.9995972740387578,0.00035337214259567595,,,,,,,
396,396,train,16,460,16,True,1,16,0.0625,0.9375,0.0,28.75,0.7956521739130434,62558.0,135.99565217391304,0.2319322053741014,0.292025996890897,0.060093791516795586,0.2365439022900736,0.7473162682178863,0.5107723659278127,0.5107723659453122,0.49707722409784694,1943.5098115695719,0.5107723659453122,0.49707722409784694,0.9999453518929479,0.9995497572956382,0.0003955945973096453,,,,,,,
397,397,train,16,449,16,True,2,16,0.125,0.875,0.0,28.0625,0.8329621380846325,61243.0,136.39866369710467,0.22815345137531004,0.2911586063694668,0.06300515499415674,0.2311286029741281,0.7351443584757441,0.504015755501616,0.5040157557773953,0.48657375024812854,1862.452261652885,0.5040157557773953,0.48657375024812854,0.9999487164861165,0.999571701525134,0.00037701496098252463,,,,,,,
398,398,train,16,474,16,True,2,16,0.125,0.875,0.0,29.625,0.8481012658227848,64300.0,135.65400843881858,0.2259738849071224,0.2823260943881773,0.056352209481054905,0.22979172557038519,0.728644862313693,0.4988531367433078,0.49885313688907273,0.49081945476982675,1972.4806838562408,0.49885313688907273,0.49081945476982675,0.9999487676411134,0.9995422004132966,0.0004065672278168453,,,,,,,
399,399,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8416666666666667,63067.0,131.38958333333332,0.2415813202849362,0.3153623375368893,0.0737810172519531,0.2416752263671303,0.7293849030204861,0.4877096766533558,0.48770967681394944,0.47955007111556597,1890.2365209403374,0.48770967681394944,0.47955007111556597,0.999944352179396,0.9994380996938008,0.0005062524855952155,,,,,,,
400,400,train,16,413,16,True,4,16,0.25,0.75,0.0,25.8125,0.8256658595641646,55520.0,134.43099273607749,0.2251489500017843,0.2860694834335423,0.06092053343175802,0.22752435259781326,0.7336941974272478,0.5061698448294346,0.5061698448249774,0.49059822734432623,1702.3758488848107,0.5061698448249774,0.49059822734432623,0.9999495773301932,0.999533165671491,0.0004164116587022093,,,,,,,
401,401,train,16,469,16,True,1,16,0.0625,0.9375,0.0,29.3125,0.8742004264392325,60698.0,129.42004264392324,0.23902024957038706,0.30295930672017685,0.06393905714978979,0.2355682723973455,0.75236290527401,0.5167946328766644,0.5167946332263029,0.5057151126348136,1918.4934941692447,0.5167946332263029,0.5057151126348136,0.999946595087503,0.9995131343680834,0.0004334607194196316,,,,,,,
402,402,train,16,433,16,True,2,16,0.125,0.875,0.0,27.0625,0.836027713625866,59824.0,138.16166281755196,0.23350845408073645,0.3039556597600292,0.07044720567929275,0.233462245065542,0.7439669222975976,0.5105046772320556,0.5105046772484975,0.49487864812400606,1850.3512653356595,0.5105046772484975,0.49487864812400606,0.9999544832830761,0.9994917624153867,0.00046272086768939236,,,,,,,
403,403,train,16,440,16,True,2,16,0.125,0.875,0.0,27.5,0.875,58318.0,132.54090909090908,0.23133442255520323,0.29795711731323243,0.0666226947580292,0.2291690068588324,0.7278984547643198,0.4987294479054874,0.4987294478723509,0.4896189436125624,1784.5998470998388,0.4987294478723509,0.4896189436125624,0.9999476724355144,0.9994926987865194,0.00045497364899504955,,,,,,,
404,404,train,16,468,16,True,1,16,0.0625,0.9375,0.0,29.25,0.8418803418803419,61741.0,131.92521367521368,0.2324085333935142,0.3011539981742481,0.0687454647807339,0.23705766962263689,0.7415173777328596,0.5044597081102228,0.504459707996353,0.49375862042792695,1905.3219364900401,0.504459707996353,0.49375862042792695,0.9999447282402525,0.9995590285261022,0.00038569971415025606,,,,,,,
405,405,train,16,397,16,True,5,16,0.3125,0.6875,0.0,24.8125,0.8438287153652393,54209.0,136.54659949622166,0.22172874971972625,0.27480688797693636,0.05307813825721011,0.2454229865131948,0.7863155347467893,0.5408925482335945,0.5408925483448374,0.5236208846639897,1774.0602835468894,0.5408925483448374,0.5236208846639897,0.9999476640093284,0.9996228430467895,0.0003248209625389409,,,,,,,
406,406,train,16,461,16,True,2,16,0.125,0.875,0.0,28.8125,0.8676789587852495,61114.0,132.56832971800435,0.2221273499640668,0.2861684231229532,0.06404107315888641,0.2222537198748235,0.7394635784807696,0.5172098586059461,0.5172098590088364,0.5013897426712529,1915.1207958506836,0.5172098590088364,0.5013897426712529,0.9999530482002359,0.9995902228105693,0.00036282538966658784,,,,,,,
407,407,train,16,468,16,True,1,16,0.0625,0.9375,0.0,29.25,0.8482905982905983,62765.0,134.11324786324786,0.22879200353817697,0.284735312407703,0.05594330886952603,0.22958625973043092,0.7508843791789261,0.5212981194484952,0.5212981196104188,0.5124170245533488,2010.1159091306824,0.5212981196104188,0.5124170245533488,0.9999511386987245,0.9995823539074525,0.00036878479127200325,,,,,,,
408,408,train,16,457,16,True,1,16,0.0625,0.9375,0.0,28.5625,0.8446389496717724,61783.0,135.1925601750547,0.23443781676267905,0.29663821981621125,0.062200403053532194,0.23428198290707242,0.7154486276875796,0.48116664478050714,0.4811666448800872,0.4733807038361429,1827.9300015692747,0.4811666448800872,0.4733807038361429,0.9999426607329535,0.9995213410987714,0.0004213196341820158,,,,,,,
409,409,train,16,457,16,True,1,16,0.0625,0.9375,0.0,28.5625,0.8446389496717724,60949.0,133.3676148796499,0.22412442763912796,0.30057071164569404,0.07644628400656608,0.2254450814200834,0.706783688918732,0.4813386074986486,0.4813386076456872,0.47006659989023464,1790.6305747943693,0.4813386076456872,0.47006659989023464,0.9999465461111025,0.999433384734596,0.0005131613765064769,,,,,,,
410,410,train,16,451,16,True,2,16,0.125,0.875,0.0,28.1875,0.835920177383592,58333.0,129.34146341463415,0.23179252367997857,0.2930075573358353,0.061215033655856704,0.23763208540466949,0.7535911150303706,0.5159590296257011,0.5159590294885944,0.5046972158062252,1840.031418101534,0.5159590294885944,0.5046972158062252,0.9999384582000769,0.99955484048096,0.0003836177191168799,,,,,,,
411,411,train,16,447,16,True,2,16,0.125,0.875,0.0,27.9375,0.8411633109619687,62174.0,139.0917225950783,0.232407299814419,0.2902875376360272,0.05788023782160823,0.23571463569967502,0.7595379349619104,0.5238232992622354,0.5238232994538411,0.5038166765658423,1957.7686280502926,0.5238232994538411,0.5038166765658423,0.9999481188518468,0.9995867096500007,0.0003614092018460191,,,,,,,
412,412,train,16,463,16,True,1,16,0.0625,0.9375,0.0,28.9375,0.8315334773218143,63419.0,136.97408207343412,0.22393536202241068,0.279610557062424,0.05567519504001331,0.26462292817096844,0.7807861220922007,0.5161631939212322,0.5161631940969287,0.49701289271174226,1970.0037901803723,0.5161631940969287,0.49701289271174226,0.9999485404455708,0.9996459783188455,0.00030256212672530314,,,,,,,
413,413,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8958333333333334,61171.0,127.43958333333333,0.22479357692595422,0.30252612634541615,0.07773254941946192,0.22614954480770633,0.6952767409935243,0.469127196185818,0.46912719621166266,0.4605787873357498,1760.8790625071986,0.46912719621166266,0.4605787873357498,0.9999555323223305,0.9994880382385889,0.00046749408374158197,,,,,,,
414,414,train,16,477,16,True,1,16,0.0625,0.9375,0.0,29.8125,0.8385744234800838,66805.0,140.0524109014675,0.22569004855353147,0.28791051949362034,0.06222047094008887,0.22455867016506065,0.7332953611650923,0.5087366910000317,0.5087366912431784,0.4925067134982139,2056.369437203012,0.5087366912431784,0.4925067134982139,0.9999520625859367,0.9996102253867354,0.0003418371992013336,,,,,,,
415,415,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.9,63967.0,133.26458333333332,0.23714195883826103,0.3061266551277575,0.06898469628949647,0.239838717853751,0.7290517482124558,0.4892130303587048,0.4892130302546328,0.47998661860576936,1918.9565020222053,0.4892130302546328,0.47998661860576936,0.9999447957589509,0.9994696100767936,0.0004751856821573197,,,,,,,
416,416,train,16,426,16,True,4,16,0.25,0.75,0.0,26.625,0.8051643192488263,57171.0,134.20422535211267,0.23492134118944732,0.29941958636692023,0.06449824517747291,0.2377972368197049,0.7444811399337791,0.5066839031140742,0.5066839030357173,0.498907465549092,1782.689919556696,0.5066839030357173,0.498907465549092,0.9999476533459623,0.9995247476687747,0.0004229056771875017,,,,,,,
417,417,train,16,457,16,True,1,16,0.0625,0.9375,0.0,28.5625,0.8402625820568927,61728.0,135.07221006564552,0.23518744979094303,0.3106769812162868,0.07548953142534376,0.2390463465659343,0.7129996285479641,0.4739532819820298,0.4739532822268703,0.4659686379866947,1797.7070053526668,0.4739532822268703,0.4659686379866947,0.9999443497655379,0.9994875001528134,0.0004568496127245192,,,,,,,
418,418,train,16,448,16,True,3,16,0.1875,0.8125,0.0,28.0,0.8169642857142857,59774.0,133.42410714285714,0.226683449455305,0.2894595240890873,0.06277607463378232,0.22804119918206106,0.750521557536424,0.5224803583543629,0.5224803583454978,0.5103140941521923,1906.469666490821,0.5224803583454978,0.5103140941521923,0.9999561690916693,0.999582540581447,0.00037362851022226806,,,,,,,
419,419,train,16,421,16,True,4,16,0.25,0.75,0.0,26.3125,0.8741092636579573,56478.0,134.15201900237528,0.2286550540537996,0.2916835935500441,0.06302853949624448,0.22974072745266283,0.7344376789937149,0.5046969515410521,0.5046969518497355,0.4904957257623165,1731.388599975256,0.5046969518497355,0.4904957257623165,0.9999493379510138,0.9995428551689199,0.00040648278209387545,,,,,,,
420,420,train,16,449,16,True,2,16,0.125,0.875,0.0,28.0625,0.8819599109131403,63063.0,140.45211581291758,0.2386827993812128,0.2913145987382998,0.05263179935708698,0.2414034201300635,0.7612280608876523,0.5198246407575888,0.5198246410318703,0.5092242402078393,2007.0755162641872,0.5198246410318703,0.5092242402078393,0.9999343938659281,0.9995491112187138,0.00038528264721426897,,,,,,,
421,421,train,16,438,16,True,3,16,0.1875,0.8125,0.0,27.375,0.8356164383561644,58679.0,133.9703196347032,0.2258294297061367,0.29218838118519447,0.06635895147905777,0.2323867035106099,0.7270732043246795,0.4946865008140696,0.4946865007066313,0.4808819541336757,1763.6045116631224,0.4946865007066313,0.4808819541336757,0.9999465781256771,0.9995459519659379,0.0004006261597392369,,,,,,,
422,422,train,16,447,16,True,2,16,0.125,0.875,0.0,27.9375,0.7807606263982103,59956.0,134.1297539149888,0.23211909963562366,0.28784564186261385,0.055726542226990194,0.23378158546955263,0.7605472526757335,0.5267656672061809,0.5267656670330365,0.5132355684989744,1923.2219840577823,0.5267656670330365,0.5132355684989744,0.9999470867029536,0.9995860192782461,0.0003610674247075396,,,,,,,
423,423,train,16,403,16,True,3,16,0.1875,0.8125,0.0,25.1875,0.8684863523573201,54111.0,134.27047146401986,0.2268493890681808,0.29458046007488364,0.06773107100670284,0.24757245935890124,0.7377585901555165,0.4901861307966152,0.49018613080318985,0.47353165588483087,1601.454464474005,0.49018613080318985,0.47353165588483087,0.9999487409071416,0.9995751752237649,0.0003735656833766532,,,,,,,
424,424,train,16,462,16,True,2,16,0.125,0.875,0.0,28.875,0.8376623376623377,61707.0,133.56493506493507,0.2259120262206863,0.2842479712495549,0.05833594502886863,0.22938022429376212,0.7124842591056143,0.48310403481185216,0.48310403465210355,0.46742628767830335,1802.717120860318,0.48310403465210355,0.46742628767830335,0.9999496974456947,0.9995515911328593,0.0003981063128354334,,,,,,,
425,425,train,16,414,16,True,6,16,0.375,0.625,0.0,25.875,0.8019323671497585,55841.0,134.8816425120773,0.22848813848214394,0.2958972459421485,0.06740910746000456,0.2316875163288002,0.7547800116892064,0.5230924953604061,0.5230924952033267,0.5057542955561737,1765.1141011345203,0.5230924952033267,0.5057542955561737,0.9999552529887414,0.999525487316492,0.00042976567224939366,,,,,,,
426,426,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8333333333333334,68843.0,143.42291666666668,0.2423211534289645,0.31370790994437275,0.07138675651540827,0.24591640451408603,0.7139502754734693,0.4680338709593833,0.4680338712071469,0.45855146919857454,1973.003674627344,0.4680338712071469,0.45855146919857454,0.9999372882086639,0.9993845950480281,0.0005526931606357754,,,,,,,
427,427,train,16,465,16,True,1,16,0.0625,0.9375,0.0,29.0625,0.9032258064516129,61842.0,132.99354838709678,0.2277098307993233,0.2912548904834828,0.0635450596841595,0.23217097397128555,0.7150668038947438,0.4828958299234582,0.48289583008266157,0.47129911042883604,1821.6299741962557,0.48289583008266157,0.47129911042883604,0.9999475945006664,0.9995447432011441,0.00040285129952233323,,,,,,,
428,428,train,16,464,16,True,1,16,0.0625,0.9375,0.0,29.0,0.8943965517241379,59964.0,129.23275862068965,0.23084134997858366,0.29568463050000754,0.06484328052142388,0.23489896949780392,0.7225403901682756,0.4876414206704717,0.48764142120075055,0.4755833364612969,1782.3674492228263,0.48764142120075055,0.4755833364612969,0.9999507433059647,0.9995839775753802,0.0003667657305844729,,,,,,,
429,429,train,16,422,16,True,3,16,0.1875,0.8125,0.0,26.375,0.8815165876777251,57626.0,136.55450236966826,0.22487377458726834,0.2825209499853156,0.05764717539804723,0.227033869906066,0.7322233230737482,0.5051894531676822,0.5051894532702266,0.48841592633109876,1759.0910106722438,0.5051894532702266,0.48841592633109876,0.9999496532841888,0.9995876492610452,0.0003620040231436805,,,,,,,
430,430,train,16,396,16,True,6,16,0.375,0.625,0.0,24.75,0.8459595959595959,52626.0,132.8939393939394,0.22971930181923933,0.2889540588629064,0.0592347570436671,0.23533126578628594,0.7325048789893487,0.49717361320306275,0.4971736131474651,0.48987464960855087,1611.2589568937246,0.4971736131474651,0.48987464960855087,0.9999549252255122,0.9995686241184745,0.00038630110703774534,,,,,,,
431,431,train,16,477,16,True,1,16,0.0625,0.9375,0.0,29.8125,0.7945492662473794,63714.0,133.57232704402514,0.23207464748053425,0.2863461096616747,0.05427146218114043,0.23353879632956262,0.7293737659936934,0.49583496966413076,0.49583496967678997,0.4838779435590721,1926.8624559951704,0.49583496967678997,0.4838779435590721,0.9999438243883639,0.9995571314493765,0.00038669293898740964,,,,,,,
432,432,train,16,395,16,True,6,16,0.375,0.625,0.0,24.6875,0.850632911392405,53377.0,135.13164556962025,0.22263791471473676,0.2746457410940298,0.05200782637929302,0.22656529583366786,0.7538673503886657,0.5273020545549978,0.5273020545967493,0.5105262588642407,1703.1475074622847,0.5273020545967493,0.5105262588642407,0.9999525674114725,0.9995885345179093,0.00036403289356323754,,,,,,,
433,433,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8375,65512.0,136.48333333333332,0.2233112031822711,0.29132078301535846,0.06800957983308736,0.22681640958944224,0.7083648846278962,0.4815484750384539,0.48154847508283016,0.4661872543505914,1908.803712938496,0.48154847508283016,0.4661872543505914,0.9999515132954023,0.9995735115465201,0.0003780017488822507,,,,,,,
434,434,train,16,422,16,True,5,16,0.3125,0.6875,0.0,26.375,0.8412322274881516,55182.0,130.76303317535545,0.23166817212143614,0.3025146433002802,0.07084647117884407,0.2370519583617293,0.756331061496472,0.5192791031347427,0.5192791031845071,0.5068044975001358,1747.9053613157819,0.5192791031845071,0.5068044975001358,0.9999526487649226,0.9994878623073252,0.00046478645759739923,,,,,,,
435,435,train,16,422,16,True,3,16,0.1875,0.8125,0.0,26.375,0.8056872037914692,57247.0,135.6563981042654,0.23093359220996842,0.2925293568963893,0.06159576468642089,0.23536711643586974,0.7551102895030841,0.5197431730672144,0.519743173050677,0.5049758146523204,1806.7719038375876,0.519743173050677,0.5049758146523204,0.9999492628059405,0.9995990601678498,0.00035020263809071306,,,,,,,
436,436,train,16,428,16,True,4,16,0.25,0.75,0.0,26.75,0.780373831775701,59456.0,138.9158878504673,0.233407665285863,0.2873846118021278,0.053976946516264834,0.24185184353406647,0.7706356120534665,0.5287837685194001,0.5287837685833745,0.5148711171990992,1913.2610715118506,0.5287837685833745,0.5148711171990992,0.999952157224036,0.9996494367257699,0.0003027204982660736,,,,,,,
437,437,train,16,452,16,True,3,16,0.1875,0.8125,0.0,28.25,0.8606194690265486,61373.0,135.78097345132744,0.23121706869938666,0.285872031593877,0.054654962894490317,0.2331981258207819,0.7510151255660689,0.5178169997452869,0.517817000073325,0.5047304474399628,1936.0513594208014,0.517817000073325,0.5047304474399628,0.9999449071655796,0.9995867532247015,0.00035815394087812535,,,,,,,
438,438,train,16,445,16,True,2,16,0.125,0.875,0.0,27.8125,0.8426966292134831,59815.0,134.41573033707866,0.2323684609079389,0.2917473524411041,0.05937889153316522,0.23869664156458378,0.7376654917754962,0.4989688502109124,0.4989688504798138,0.4875314473095382,1822.6058450512503,0.4989688504798138,0.4875314473095382,0.9999279543899823,0.9994936407057307,0.0004343136842516193,,,,,,,
439,439,train,16,417,16,True,4,16,0.25,0.75,0.0,26.0625,0.7961630695443646,57155.0,137.06235011990407,0.23486645167342396,0.2826535813679942,0.04778712969457022,0.23953882281928643,0.765296743548876,0.5257579207295896,0.5257579209596042,0.5117245600969995,1827.9760770215,0.5257579209596042,0.5117245600969995,0.9999383947430914,0.9996279463932568,0.00031044834983462444,,,,,,,
440,440,train,16,444,16,True,2,16,0.125,0.875,0.0,27.75,0.8693693693693694,59171.0,133.268018018018,0.235679395237437,0.2948277542401087,0.05914835900267171,0.24126845830676097,0.7435749599237147,0.5023065016169537,0.5023065015911926,0.49093600498187995,1815.5733969239259,0.5023065015911926,0.49093600498187995,0.9999446369857758,0.9995298464896794,0.00041479049609649543,,,,,,,
441,441,train,16,409,16,True,3,16,0.1875,0.8125,0.0,25.5625,0.8337408312958435,55125.0,134.7799511002445,0.22918183323905875,0.2915468904550992,0.06236505721604044,0.23841079091522216,0.7335284423040478,0.49511765138882563,0.4951176514774491,0.48596601076118306,1674.3047714506392,0.4951176514774491,0.48596601076118306,0.9999440081979881,0.9995435173372904,0.0004004908606977109,,,,,,,
442,442,train,16,441,16,True,3,16,0.1875,0.8125,0.0,27.5625,0.873015873015873,60522.0,137.23809523809524,0.22940289661449936,0.276929937876861,0.047527041262361625,0.23326802312994793,0.762262864491498,0.5289948413615502,0.528994841308302,0.5144498138709759,1945.9707271937016,0.528994841308302,0.5144498138709759,0.9999431340397742,0.9996330601169241,0.00031007392285009594,,,,,,,
443,443,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8666666666666667,67352.0,140.31666666666666,0.22997315159913587,0.2962134054210838,0.06624025382194795,0.23217043989991926,0.7264075975244002,0.49423715762448095,0.4942371575393393,0.47778609588025805,2011.240570607947,0.4942371575393393,0.47778609588025805,0.9999532695015477,0.9995933985442872,0.000359870957260533,,,,,,,
444,444,train,16,446,16,True,3,16,0.1875,0.8125,0.0,27.875,0.852017937219731,57063.0,127.9439461883408,0.22532134287184605,0.2922229459897213,0.06690160311787527,0.22964059697373135,0.7501014965566742,0.520460899582943,0.5204608995420372,0.5071507247570726,1808.7213629258022,0.5204608995420372,0.5071507247570726,0.999946504340222,0.9995565675860603,0.0003899367541617682,,,,,,,
445,445,train,16,432,16,True,2,16,0.125,0.875,0.0,27.0,0.8657407407407407,59329.0,137.33564814814815,0.23822037865586984,0.3085363092337931,0.07031593057792326,0.2615144560495906,0.743702648289748,0.48218819224015735,0.4821881919769962,0.4660564703722268,1728.1665206696157,0.4821881919769962,0.4660564703722268,0.9999350547577254,0.9994170983984071,0.0005179563593182834,,,,,,,
446,446,train,16,378,16,True,7,16,0.4375,0.5625,0.0,23.625,0.8597883597883598,50947.0,134.7804232804233,0.23658796383999106,0.29344075758459526,0.056852793744604196,0.2394056356621026,0.7388519159591938,0.49944628029709115,0.49944628038314515,0.4890888836293035,1557.3507096413823,0.49944628038314515,0.4890888836293035,0.9999437090097935,0.9995052354768383,0.00043847353295511926,,,,,,,
447,447,train,16,435,16,True,3,16,0.1875,0.8125,0.0,27.1875,0.9103448275862069,55691.0,128.02528735632183,0.23575503228727518,0.31432380155347633,0.07856876926620115,0.2383125135589859,0.7075339912602893,0.4692214777013034,0.46922147776255135,0.4578907442421339,1593.7745898492938,0.46922147776255135,0.4578907442421339,0.9999503991780221,0.9994606425805243,0.0004897565974978368,,,,,,,
448,448,train,16,428,16,True,3,16,0.1875,0.8125,0.0,26.75,0.8200934579439252,57124.0,133.46728971962617,0.22664855441595302,0.2855181041364546,0.058869549720501596,0.247340255395894,0.7471467106268358,0.4998064552309418,0.49980645538193164,0.4854923162733726,1733.328942175006,0.49980645538193164,0.4854923162733726,0.9999512043854382,0.9996168973055894,0.0003343070798487169,,,,,,,
449,449,train,16,408,16,True,3,16,0.1875,0.8125,0.0,25.5,0.7990196078431373,54121.0,132.64950980392157,0.23570526554786272,0.30216348900755197,0.06645822345968924,0.2382266012702083,0.739548924621661,0.5013223233514527,0.501322323484107,0.4876936715603388,1649.6543249073165,0.501322323484107,0.4876936715603388,0.999932656798244,0.9994471795091115,0.00048547728913239663,,,,,,,
